jg.note	rat.owner	exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment
added 20092020	HRM	yes	inconsistant FOV	02007	200701	1	sub-007 run-01	2010	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	320	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	5	1.5	0	NA	none	PRESS voxel	1st order	250000		LR	MGE available	forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM	yes	inconsistant FOV	02007	200702	1	sub-008 run-01	2010	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	300	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	5	1.5	0	NA	none	PRESS voxel	1st order	250000		LR	MGE available	forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM	yes	inconsistant FOV	02007	200703	1	sub-009 run-01	2010	Sprague Dawley	Sprague Dawley	Female	4-6	6 months	350-400	360	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	5	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM			02007	200704	1	sub-010 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	330	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM			02007	200705	1	sub-011 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	6 months	350-400	350	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM			02007	200706	1	sub-012 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	350-400	350	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM			02007	200707	1	sub-013 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	310	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	9	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	electric	30 s block pulse trains	see events.tsv	electrical stimuli 2mA 9Hz paw
added 20092020	HRM			02008	200800	1	sub-001 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	4 months	300-350	340	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	5	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200801	1	sub-002 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	350-400	350	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200802	1	sub-003 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	330	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200803	1	sub-004 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	4 months	250-300	290	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200804	1	sub-005 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	310	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	5	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200805	1	sub-006 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	330	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM	yes	epi2anat	02008	200806	1	sub-007 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	6 months	300-350	340	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200807	1	sub-008 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	6 months	350-400	360	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM			02008	200808	1	sub-009 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	300-350	330	Charles River			stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 20092020	HRM	yes	empty files	02008	200809	1	sub-010 run-01	2011	Sprague Dawley	Sprague Dawley	Female	4-6	5 months	350-400	350	Charles River		JG: missing anat, taken from 0200808	stimulus-evoked	isoflurane / medetomidine	2 / 0.05	medetomidine	0.1	s.c.	40	~40 min	free-breathing	70	60-80 bpm	140	120-160 bpm	37.5°C +/- 0.5°C	n.a.	protocol from Weber et al., 2006 (doi:10.1016/j.neuroimage.2005.08.028)	Bruker	BioSpec 94 30	9.4	surface coil (receive-only) + volume transmission coil	four-element quadrature surface coil		RARE	T2	7	0.049	GE-EPI	2	0.015	60	64x64	21	1.5	0	NA	none	PRESS voxel	1st order	250000		LR		forepaw	thermal	transient temperature drop	see events.tsv	thermal stimuli cold paw
added 16112020	KCL			02009	200900	1	sens_01	43118	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	350-400	531	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	80	~77	free-breathing	60	60.74750831	290	285.1561462	37.3817276	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200901	1	sens_02	43126	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	300-350	322	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	60	~59	free-breathing	50	54.66777409	310	313.1096346	37.1069767	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200902	1	sens_03	43126	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	300-350	332	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	60	~57	free-breathing	70	69.70099668	340	338.6777409	36.9299003	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200903	1	sens_04	43126	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	300-350	323	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	50	~48	free-breathing	90	85.34551495	340	341.9302326	37.2229236	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200904	1	sens_05	43126	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	300-350	333	Charles River	breeding subsidary	died during scanning session after administering drug	stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	80	~76	free-breathing	80	78.74418605	410	414.4285714	37.2275748	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200905	1	sens_06	43132	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	500-550	541	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	80	~76	free-breathing	60	64.50830565	330	326.013289	37.3594684	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200906	1	sens_07	43153	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	400-450	417	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	110	~107	free-breathing	60	61.14285714	300	303.2126246	37.1724252	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200907	1	sens_08	43153	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	400-450	435	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	60	~57	free-breathing	70	71.97109635	320	322.8604651	36.9328904	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200908	1	sens_09	43173	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	450-500	494	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA		~73	free-breathing	50	49.46179402	320	316.6578073	37	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	KCL			02009	200909	1	sens_10	43174	Sprague Dawley	Sprague-Dawley	Male	NA	unknown	450-500	483	Charles River	breeding subsidary		stimulus-evoked	isoflurane / alpha-chloralose	5 / 65	alpha-chloralose	30	NA	NA	Not available (corrupted data)	free-breathing	NA	Not available (corrupted data)	NA	Not available (corrupted data)	Not available (corrupted data)	unknown	concentrated (65mg/kg) bolus -> diluted infusion at 30mg/kg/hr)	Bruker	AvanceIIIHD	9.4	T+R	RT-phased array		RARE	T2	5.2	0.04	GE-EPI	1	0.018	90	0.35x0.35	24	0.6	0.2	300	1.2	mapshim	3rd	300000	no	LR		forepaw	electric	block design	5 x 20 second epochs of 3 Hz stimulation at 2 mA for 0.4 ms; 40 seconds between epochs	
added 16112020	IleanaEPFL			02011	201100	1	RGR-2370	3/14/2016	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		100	95	free-breathing	80	80	NA		37.3		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	21 s rest - 21 s stimulation, 15 blocks (8 rest, 7 stimulation), Stimulus: square pulses of 0.3ms at 2 mA, with a frequency of 9 Hz 
added 16112020	IleanaEPFL			02011	201101	1	RGR-2500	4/28/2016	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		120	121	free-breathing	80	79	NA		37.4		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201102	1	RGR-2729	10/13/2016	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		90	93	free-breathing	80	76	NA		37.5		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201103	1	RGR-2740	10/25/2016	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		110	110	free-breathing	70	71	NA		37.6		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201104	1	RGR-2743	11/1/2016	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		90	90	free-breathing	90	85	NA		37.7		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201105	1	RGR-2990	3/1/2017	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		100	98	free-breathing	90	90	NA		37.3		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201106	1	RGR-3115	6/2/2017	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		60	62	free-breathing	80	80	NA		37.8		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201107	1	RGR-3167	6/21/2017	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		60	63	free-breathing	90	90	NA		37.5		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201108	1	RGR-3168	6/21/2017	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		80	77	free-breathing	90	85	NA		37.5		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
added 16112020	IleanaEPFL			02011	201109	1	RGR-3305	9/15/2017	Sprague Dawley	SD	Male	NA		NA					stimulus-evoked	isoflurane	4	medetomidine	0.1		60	62	free-breathing	60	61	NA		37.5		induction time = medetomidine bolus time (isoflurane off)	Varian/Agilent		14.1	T/R	surface quadrature		3D-FLASH	T1	0.03	0.015	GE-EPI	1.5	0.0167	62	0.36 x 0.36	5	1	0	210	none	fastmap	2nd	250000	no	LR		forepaw	electric	21, 42, 63, 84, 105, 126, 147	21, 21, 21, 21, 21, 21, 21 	block
